x,rho
-3.569535483870968,0.08417100557425046
-3.567535183795949,0.08419392652907938
-3.56553488372093,0.08421686328246328
-3.5635345836459114,0.08423981585285287
-3.5615342835708925,0.08426278425873002
-3.559533983495874,0.08428576851860782
-3.5575336834208553,0.08430876865103061
-3.5555333833458365,0.08433178467457408
-3.5535330832708176,0.08435481660784536
-3.551532783195799,0.08437786446948305
-3.5495324831207804,0.08440092827815732
-3.5475321830457616,0.08442400805256994
-3.5455318829707427,0.08444710381145444
-3.543531582895724,0.08447021557357606
-3.541531282820705,0.08449334335773193
-3.5395309827456862,0.08451648718275104
-3.537530682670668,0.08453964706749442
-3.535530382595649,0.08456282303085515
-3.53353008252063,0.08458601509175838
-3.5315297824456113,0.08460922326916157
-3.5295294823705925,0.08463244758205433
-3.527529182295574,0.08465568804945872
-3.5255288822205553,0.08467894469042918
-3.5235285821455364,0.08470221752405263
-3.5215282820705176,0.08472550656944858
-3.5195279819954988,0.08474881184576916
-3.51752768192048,0.08477213337219923
-3.5155273818454615,0.08479547116795644
-3.5135270817704427,0.0848188252522913
-3.511526781695424,0.08484219564448724
-3.509526481620405,0.0848655823638607
-3.507526181545386,0.08488898542976127
-3.505525881470368,0.08491240486157159
-3.503525581395349,0.08493584067870763
-3.50152528132033,0.08495929290061864
-3.4995249812453113,0.08498276154678724
-3.4975246811702925,0.08500624663672955
-3.4955243810952736,0.08502974818999517
-3.4935240810202552,0.08505326622616738
-3.4915237809452364,0.08507680076486313
-3.4895234808702176,0.08510035182573311
-3.4875231807951987,0.0851239194284619
-3.48552288072018,0.08514750359276795
-3.483522580645161,0.08517110433840379
-3.4815222805701427,0.08519472168515593
-3.479521980495124,0.08521835565284512
-3.477521680420105,0.08524200626132629
-3.475521380345086,0.0852656735304887
-3.4735210802700673,0.08528935748025601
-3.471520780195049,0.08531305813058633
-3.46952048012003,0.08533677550147234
-3.4675201800450113,0.08536050961294132
-3.4655198799699924,0.08538426048505528
-3.4635195798949736,0.08540802813791101
-3.4615192798199548,0.08543181259164015
-3.4595189797449364,0.08545561386640929
-3.4575186796699175,0.0854794319824201
-3.4555183795948987,0.08550326695990927
-3.45351807951988,0.08552711881914872
-3.451517779444861,0.08555098758044567
-3.4495174793698427,0.08557487326414263
-3.447517179294824,0.0855987758906176
-3.445516879219805,0.08562269548028402
-3.443516579144786,0.08564663205359101
-3.4415162790697673,0.0856705856310233
-3.4395159789947485,0.08569455623310143
-3.43751567891973,0.08571854388038172
-3.4355153788447113,0.08574254859345648
-3.4335150787696924,0.08576657039295399
-3.4315147786946736,0.08579060929953863
-3.4295144786196547,0.08581466533391097
-3.4275141785446364,0.08583873851680782
-3.4255138784696175,0.08586282886900233
-3.4235135783945987,0.0858869364113041
-3.42151327831958,0.08591106116455924
-3.419512978244561,0.08593520314965042
-3.417512678169542,0.08595936238749705
-3.415512378094524,0.08598353889905525
-3.413512078019505,0.08600773270531802
-3.411511777944486,0.0860319438273153
-3.4095114778694673,0.08605617228611406
-3.4075111777944485,0.0860804181028184
-3.40551087771943,0.08610468129856953
-3.4035105776444112,0.08612896189454605
-3.4015102775693924,0.08615325991196389
-3.3995099774943736,0.08617757537207642
-3.3975096774193547,0.08620190829617458
-3.395509377344336,0.08622625870558694
-3.3935090772693175,0.08625062662167976
-3.3915087771942987,0.08627501206585718
-3.38950847711928,0.08629941505956121
